Save Set Summary

Server Name: all
Group Name: all
Client Name: all
Save Set Name: all
Backup Type: all
Level: all
Save Time: from earliest available to 12/4/08 4:53:02 PM

Save Set Name,Amount of Data,Number of Files,Number of Save Sets
/arcbk/arch_1_92117.arc,536924244,128,1
/arcbk/arch_1_92155.arc,536924796,128,1
/arcbk/arch_1_92156.arc,536925336,128,1
/arcbk/arch_1_92167.arc,536925644,128,1
/arcbk/arch_1_92171.arc,536925756,128,1
/arcbk/arch_1_92172.arc,536925784,128,1
/arcbk/arch_1_92180.arc,536924472,128,1
/arcbk/arch_1_92199.arc,536926540,128,1
/arcbk/arch_1_92200.arc,536926056,128,1
/arcbk/arch_1_92266.arc,536928416,128,1
/arcbk/arch_1_92303.arc,536929452,128,1
/arcbk/arch_1_92304.arc,536929480,128,1
/arcbk/arch_1_92325.arc,536930068,128,1
/arcbk/arch_1_92353.arc,536931020,129,1
/arcbk/arch_1_92373.arc,536931580,129,1
/arcbk/arch_1_92383.arc,45159532,129,1
/arcbk/arch_1_92384.arc,1015036,129,1
/arcbk/arch_1_92385.arc,536931916,129,1
/arcbk/arch_1_92411.arc,536930596,129,1
/arcbk/arch_1_92412.arc,536932672,129,1
/arcbk/arch_1_92413.arc,536932700,129,1
/arcbk/arch_1_92414.arc,536932728,129,1
/arcbk/arch_1_92415.arc,536932756,129,1
/arcbk/arch_1_92418.arc,536932840,129,1
/arcbk/arch_1_92428.arc,536933120,129,1
/arcbk/arch_1_92429.arc,536933148,129,1
/arcbk/arch_1_92477.arc,536933980,129,1
/arcbk/arch_1_92478.arc,536934520,129,1
/arcbk/arch_1_92507.arc,536932772,129,1
/arcbk/arch_1_92508.arc,536935360,129,1
/arcbk/arch_1_92509.arc,536935388,129,1
/arcbk/arch_1_92510.arc,536935416,129,1
/arcbk/arch_1_92511.arc,536932884,129,1
/arcbk/arch_1_92512.arc,536935472,129,1
/arcbk/arch_1_92513.arc,536935500,129,1
/arcbk/arch_1_92514.arc,536935528,129,1
/arcbk/arch_1_92517.arc,536935612,129,1
/arcbk/arch_1_92518.arc,536935640,129,1
/arcbk/arch_1_92519.arc,536935668,129,1
/arcbk/arch_1_92520.arc,536935696,129,1
/arcbk/arch_1_92521.arc,536935724,129,1
/arcbk/arch_1_92522.arc,536930120,129,1
/arcbk/arch_1_92523.arc,536935780,129,1
/arcbk/arch_1_92524.arc,536935808,129,1
/arcbk/arch_1_92642.arc,536939280,130,1
/arcbk/arch_1_92643.arc,536939308,130,1
/arcbk/arch_1_92644.arc,536939336,130,1
/arcbk/arch_1_92645.arc,536939364,130,1
/arcbk/arch_1_92686.arc,536937952,130,1
/arcbk/arch_1_92687.arc,536937468,130,1
/arcbk/arch_1_92688.arc,536940568,130,1
/arcbk/arch_1_92689.arc,536940596,130,1
/arcbk/arch_1_92690.arc,536940624,130,1
/arcbk/arch_1_93103.arc,536952356,131,1
/arcbk/arch_1_93104.arc,536952384,131,1
/arcbk/arch_1_93105.arc,536952412,131,1
/arcbk/arch_1_93106.arc,536952440,131,1
/arcbk/arch_1_93107.arc,536952468,131,1
/arcbk/arch_1_93110.arc,536952552,131,1
/arcbk/arch_1_93159.arc,536953412,131,1
/arcbk/arch_1_93160.arc,536947808,131,1
/arcbk/arch_1_93161.arc,536953980,131,1
/arcbk/arch_1_93162.arc,536952984,131,1
/arcbk/arch_1_93163.arc,536950964,131,1
/arcbk/arch_1_93164.arc,536954064,131,1
/arcbk/arch_1_93167.arc,536954148,131,1
/arcbk/arch_1_93168.arc,536954176,131,1
/arcbk/arch_1_93182.arc,536954736,132,1
/arcbk/arch_1_93187.arc,536954876,132,1
/arcbk/arch_1_93188.arc,536954904,132,1
/arcbk/arch_1_93191.arc,536954988,132,1
/arcbk/arch_1_93192.arc,536955016,132,1
/arcbk/arch_1_93193.arc,536955044,132,1
/arcbk/arch_1_93198.arc,536955184,132,1
/arcbk/arch_1_93201.arc,536955268,132,1
/arcbk/arch_1_93202.arc,536954272,132,1
/arcbk/arch_1_93203.arc,536955324,132,1
/arcbk/arch_1_93204.arc,536952792,132,1
/arcbk/arch_1_93207.arc,536955436,132,1
/arcbk/arch_1_93210.arc,3359984,132,1
/arcbk/arch_1_93211.arc,536955548,132,1
/arcbk/arch_1_93214.arc,536955632,132,1
/arcbk/arch_1_93215.arc,536955660,132,1
/arcbk/arch_1_93216.arc,536949032,132,1
/arcbk/arch_1_93217.arc,536952644,132,1
/arcbk/arch_1_93218.arc,536955744,132,1
/arcbk/arch_1_93228.arc,536956024,132,1
/arcbk/arch_1_93229.arc,536956052,132,1
/arcbk/arch_1_93232.arc,536955624,132,1
/arcbk/arch_1_93233.arc,536956164,132,1
/arcbk/arch_1_93234.arc,536956192,132,1
/arcbk/arch_1_93235.arc,536956220,132,1
/arcbk/arch_1_93236.arc,536956248,132,1
/arcbk/arch_1_93237.arc,536953204,132,1
/arcbk/arch_1_93238.arc,536956304,132,1
/arcbk/arch_1_93239.arc,536952236,132,1
/arcbk/arch_1_93240.arc,536956360,132,1
/arcbk/arch_1_93249.arc,536956612,132,1
/arcbk/arch_1_93250.arc,536956640,132,1
/arcbk/arch_1_93251.arc,536956668,132,1
/arcbk/arch_1_93252.arc,536956696,132,1
/arcbk/arch_1_93253.arc,536954164,132,1
/arcbk/arch_1_93254.arc,536956752,132,1
/arcbk/arch_1_93255.arc,536956780,132,1
/arcbk/arch_1_93258.arc,536956864,132,1
/arcbk/arch_1_93259.arc,536956892,132,1
/arcbk/arch_1_93276.arc,536957368,132,1
/arcbk/arch_1_93277.arc,536957396,132,1
/arcbk/arch_1_93278.arc,536957424,132,1
/arcbk/arch_1_93281.arc,2408960,132,1
/arcbk/arch_1_93282.arc,536957536,132,1
/arcbk/arch_1_93283.arc,536957564,132,1
/arcbk/arch_1_93284.arc,536957592,132,1
/arcbk/arch_1_93285.arc,536957620,132,1
/arcbk/arch_1_93286.arc,536957648,132,1
/arcbk/arch_1_93329.arc,536958852,132,1
/arcbk/arch_1_93330.arc,536958880,132,1
/arcbk/arch_1_93331.arc,536958908,132,1
/arcbk/arch_1_93332.arc,536958936,132,1
/arcbk/arch_1_93333.arc,536958452,132,1
/arcbk/arch_1_93334.arc,536958992,132,1
/arcbk/arch_1_93335.arc,536959020,132,1
/arcbk/arch_1_93336.arc,536952392,132,1
/arcbk/arch_1_93337.arc,536959076,132,1
/arcbk/arch_1_93344.arc,536959272,132,1
/arcbk/arch_1_93349.arc,536959412,132,1
/arcbk/arch_1_93350.arc,536959440,132,1
/arcbk/arch_1_93351.arc,536959468,132,1
/arcbk/arch_1_93352.arc,536951816,132,1
/arcbk/arch_1_93353.arc,536959524,132,1
/arcbk/arch_1_93354.arc,536959552,132,1
/arcbk/arch_1_93355.arc,536959580,132,1
/arcbk/arch_1_93358.arc,536959664,132,1
/arcbk/arch_1_93361.arc,536959748,132,1
/arcbk/arch_1_93364.arc,536959832,132,1
/arcbk/arch_1_93365.arc,536959860,132,1
/arcbk/arch_1_93366.arc,536959888,132,1
/arcbk/arch_1_93367.arc,536959916,132,1
/arcbk/arch_1_93370.arc,3670188,132,1
/arcbk/arch_1_93449.arc,536962212,132,1
/arcbk/arch_1_93450.arc,536962240,132,1
/arcbk/arch_1_93451.arc,536958172,132,1
/arcbk/arch_1_93452.arc,536962296,132,1
/arcbk/arch_1_93453.arc,536961980,133,1
/arcbk/arch_1_93454.arc,536962520,133,1
/arcbk/arch_1_93455.arc,536962548,133,1
/arcbk/arch_1_93456.arc,536962576,133,1
/arcbk/arch_1_93457.arc,536962604,133,1
/arcbk/arch_1_93458.arc,536962632,133,1
/arcbk/arch_1_93459.arc,536958052,133,1
/arcbk/arch_1_93460.arc,536962688,133,1
/arcbk/arch_1_93461.arc,536962716,133,1
/arcbk/arch_1_93462.arc,536962744,133,1
/arcbk/arch_1_93463.arc,536962772,133,1
/arcbk/arch_1_93466.arc,2153652,133,1
/arcbk/arch_1_93500.arc,536963808,133,1
/arcbk/arch_1_93501.arc,536960764,133,1
/arcbk/arch_1_93502.arc,536963864,133,1
/arcbk/arch_1_93503.arc,536963892,133,1
/arcbk/arch_1_93504.arc,536963920,133,1
/arcbk/arch_1_93505.arc,536961900,133,1
/arcbk/arch_1_93506.arc,536963464,133,1
/arcbk/arch_1_93507.arc,536964004,133,1
/arcbk/arch_1_93508.arc,536964032,133,1
/arcbk/arch_1_93509.arc,536963036,133,1
/arcbk/arch_1_93510.arc,536964088,133,1
/arcbk/arch_1_93511.arc,536964116,133,1
/arcbk/arch_1_93512.arc,536964144,133,1
/arcbk/arch_1_93515.arc,1159516,133,1
/arcbk/arch_1_93516.arc,536964256,133,1
/arcbk/arch_1_93549.arc,536965180,133,1
/arcbk/arch_1_93550.arc,536965208,133,1
/arcbk/arch_1_93551.arc,536965236,133,1
/arcbk/arch_1_93552.arc,536965264,133,1
/arcbk/arch_1_93553.arc,536965292,133,1
/arcbk/arch_1_93554.arc,536965320,133,1
/arcbk/arch_1_93557.arc,536965404,133,1
/arcbk/arch_1_93558.arc,536965432,133,1
/arcbk/arch_1_93566.arc,536965656,133,1
/arcbk/arch_1_93570.arc,536965768,133,1
/arcbk/arch_1_93571.arc,536965796,133,1
/arcbk/arch_1_93572.arc,536965824,133,1
/arcbk/arch_1_93575.arc,536965396,133,1
/arcbk/arch_1_93576.arc,536965936,133,1
/arcbk/arch_1_93580.arc,1124984,133,1
/arcbk/arch_1_93581.arc,536966076,133,1
/arcbk/arch_1_93614.arc,536965464,133,1
/arcbk/arch_1_93615.arc,536967028,133,1
/arcbk/arch_1_93616.arc,536967056,133,1
/arcbk/arch_1_93617.arc,536967084,133,1
/arcbk/arch_1_93618.arc,536967112,133,1
/arcbk/arch_1_93619.arc,536967140,133,1
/arcbk/arch_1_93715.arc,536969828,133,1
/arcbk/arch_1_93730.arc,536969736,133,1
/arcbk/arch_1_93731.arc,536970276,133,1
/arcbk/arch_1_93734.arc,1132024,134,1
/arcbk/arch_1_93767.arc,536969916,134,1
/arcbk/arch_1_93768.arc,536971480,134,1
/arcbk/arch_1_93769.arc,536971508,134,1
/arcbk/arch_1_93770.arc,536971536,134,1
/arcbk/arch_1_93771.arc,536971564,134,1
/arcbk/arch_1_93880.arc,536973592,134,1
/arcbk/arch_1_93881.arc,536973108,134,1
/arcbk/arch_1_93882.arc,536974672,134,1
/arcbk/arch_1_93883.arc,536974188,134,1
/arcbk/arch_1_93884.arc,536974728,134,1
/arcbk/arch_1_93948.arc,536974984,134,1
/arcbk/arch_1_93949.arc,536976548,134,1
/arcbk/arch_1_93950.arc,536976576,134,1
/arcbk/arch_1_93951.arc,536976604,134,1
/arcbk/arch_1_93952.arc,536976632,134,1
/arcbk/arch_1_93955.arc,536976716,134,1
/arcbk/arch_1_93956.arc,536976744,134,1
/arcbk/arch_1_93957.arc,536976772,134,1
/arcbk/arch_1_93960.arc,536976856,134,1
/arcbk/arch_1_93969.arc,536977108,134,1
/arcbk/arch_1_93972.arc,536977192,134,1
/arcbk/arch_1_93973.arc,536977220,134,1
/arcbk/arch_1_93974.arc,536977248,134,1
/arcbk/arch_1_93975.arc,536977276,134,1
/arcbk/arch_1_93976.arc,536977304,134,1
/arcbk/arch_1_93977.arc,536977332,134,1
/arcbk/arch_1_93980.arc,536977416,134,1
/arcbk/arch_1_93981.arc,536977444,134,1
/arcbk/arch_1_93982.arc,536973888,134,1
/arcbk/arch_1_93983.arc,536977500,134,1
/arcbk/arch_1_93986.arc,536977584,134,1
/arcbk/arch_1_93987.arc,536977612,134,1
/arcbk/arch_1_93990.arc,2936636,134,1
/arcbk/arch_1_93991.arc,536977724,134,1
/arcbk/arch_1_93992.arc,536977752,134,1
/arcbk/arch_1_93993.arc,536977780,134,1
/arcbk/arch_1_93994.arc,536970640,134,1
/arcbk/arch_1_93995.arc,536977836,134,1
/arcbk/arch_1_94032.arc,536979040,135,1
/arcbk/arch_1_94037.arc,536979180,135,1
/arcbk/arch_1_94038.arc,536977160,135,1
/arcbk/arch_1_94039.arc,536979236,135,1
/arcbk/arch_1_94040.arc,536979264,135,1
/arcbk/arch_1_94041.arc,536979292,135,1
/arcbk/arch_1_94042.arc,536979320,135,1
/arcbk/arch_1_94043.arc,536979348,135,1
/arcbk/arch_1_94044.arc,536979376,135,1
/arcbk/arch_1_94045.arc,536979404,135,1
/arcbk/arch_1_94046.arc,536979432,135,1
/arcbk/arch_1_94049.arc,536979516,135,1
/arcbk/arch_1_94052.arc,536979600,135,1
/arcbk/arch_1_94059.arc,536979796,135,1
/arcbk/arch_1_94060.arc,536979824,135,1
/arcbk/arch_1_94061.arc,536979852,135,1
/arcbk/arch_1_94062.arc,536979880,135,1
/arcbk/arch_1_94063.arc,536973252,135,1
/arcbk/arch_1_94064.arc,536979936,135,1
/arcbk/arch_1_94075.arc,536976660,135,1
/arcbk/arch_1_94076.arc,536980272,135,1
/arcbk/arch_1_94077.arc,536980300,135,1
/arcbk/arch_1_94081.arc,1879320,135,1
/arcbk/arch_1_94082.arc,536980440,135,1
/arcbk/arch_1_94083.arc,536980468,135,1
/arcbk/arch_1_94084.arc,536979472,135,1
/arcbk/arch_1_94085.arc,536980524,135,1
/arcbk/arch_1_94086.arc,536980552,135,1
/arcbk/arch_1_94121.arc,536981532,135,1
/arcbk/arch_1_94124.arc,536981616,135,1
/arcbk/arch_1_94125.arc,536981644,135,1
/arcbk/arch_1_94126.arc,536981672,135,1
/arcbk/arch_1_94127.arc,536981700,135,1
/arcbk/arch_1_94128.arc,536981728,135,1
/arcbk/arch_1_94129.arc,536981756,135,1
/arcbk/arch_1_94130.arc,536981784,135,1
/arcbk/arch_1_94131.arc,536981812,135,1
/arcbk/arch_1_94132.arc,536981328,135,1
/arcbk/arch_1_94133.arc,536981868,135,1
/arcbk/arch_1_94136.arc,536981952,135,1
/arcbk/arch_1_94137.arc,536981980,135,1
/arcbk/arch_1_94138.arc,536980472,135,1
/arcbk/arch_1_94141.arc,536982092,135,1
/arcbk/arch_1_94142.arc,536982120,135,1
/arcbk/arch_1_94143.arc,536982148,135,1
/arcbk/arch_1_94144.arc,536982176,135,1
/arcbk/arch_1_94145.arc,536982204,135,1
/arcbk/arch_1_94146.arc,536982232,135,1
/arcbk/arch_1_94147.arc,536979188,135,1
/arcbk/arch_1_94148.arc,536982288,135,1
/arcbk/arch_1_94149.arc,536981804,135,1
/arcbk/arch_1_94152.arc,536981888,135,1
/arcbk/arch_1_94153.arc,536982428,135,1
/arcbk/arch_1_94154.arc,536982456,135,1
/arcbk/arch_1_94155.arc,536982484,135,1
/arcbk/arch_1_94159.arc,1866144,135,1
/arcbk/arch_1_94160.arc,536982624,135,1
/arcbk/arch_1_94161.arc,536982652,135,1
/arcbk/arch_1_94162.arc,536982680,135,1
/arcbk/arch_1_94163.arc,536982708,135,1
/arcbk/arch_1_94164.arc,536982736,135,1
/arcbk/arch_1_94198.arc,536983688,135,1
/arcbk/arch_1_94199.arc,536983716,135,1
/arcbk/arch_1_94202.arc,536983800,135,1
/arcbk/arch_1_94203.arc,536983316,135,1
/arcbk/arch_1_94204.arc,536983856,135,1
/arcbk/arch_1_94205.arc,536983884,135,1
/arcbk/arch_1_94206.arc,536983912,135,1
/arcbk/arch_1_94207.arc,536983940,135,1
/arcbk/arch_1_94208.arc,536983968,135,1
/arcbk/arch_1_94209.arc,536983996,135,1
/arcbk/arch_1_94210.arc,536984024,135,1
/arcbk/arch_1_94211.arc,536984052,135,1
/arcbk/arch_1_94212.arc,536984080,135,1
/arcbk/arch_1_94213.arc,536984108,135,1
/arcbk/arch_1_94216.arc,536984192,135,1
/arcbk/arch_1_94217.arc,536981148,135,1
/arcbk/arch_1_94218.arc,536984248,135,1
/arcbk/arch_1_94219.arc,536984276,135,1
/arcbk/arch_1_94220.arc,536984304,135,1
/arcbk/arch_1_94221.arc,536984332,135,1
/arcbk/arch_1_94222.arc,536984360,135,1
/arcbk/arch_1_94223.arc,536984388,135,1
/arcbk/arch_1_94224.arc,536984416,135,1
/arcbk/arch_1_94225.arc,536984444,135,1
/arcbk/arch_1_94228.arc,536984528,135,1
/arcbk/arch_1_94229.arc,536984556,135,1
/arcbk/arch_1_94230.arc,536984584,135,1
/arcbk/arch_1_94231.arc,536984612,135,1
/arcbk/arch_1_94234.arc,536984696,135,1
/arcbk/arch_1_94237.arc,2451092,135,1
/arcbk/arch_1_94238.arc,536984808,135,1
/arcbk/arch_1_94239.arc,536984836,135,1
/arcbk/arch_1_94240.arc,536984864,135,1
/arcbk/arch_1_94241.arc,536984892,135,1
/arcbk/arch_1_94282.arc,536978872,135,1
/arcbk/arch_1_94283.arc,536986068,135,1
/arcbk/arch_1_94286.arc,536986152,135,1
/arcbk/arch_1_94287.arc,536986180,135,1
/arcbk/arch_1_94288.arc,536986208,135,1
/arcbk/arch_1_94332.arc,536987608,136,1
/arcbk/arch_1_94333.arc,536986612,136,1
/arcbk/arch_1_94334.arc,536987664,136,1
/arcbk/arch_1_94338.arc,536986752,136,1
/arcbk/arch_1_94339.arc,536987804,136,1
/arcbk/arch_1_94342.arc,536987888,136,1
/arcbk/arch_1_94343.arc,536987916,136,1
/arcbk/arch_1_94344.arc,536987944,136,1
/arcbk/arch_1_94345.arc,536981828,136,1
/arcbk/arch_1_94346.arc,536988000,136,1
/arcbk/arch_1_94349.arc,536988084,136,1
/arcbk/arch_1_94352.arc,536988168,136,1
/arcbk/arch_1_94353.arc,536988196,136,1
/arcbk/arch_1_94354.arc,536988224,136,1
/arcbk/arch_1_94355.arc,536988252,136,1
/arcbk/arch_1_94358.arc,1380780,136,1
/arcbk/arch_1_94421.arc,536990100,136,1
/arcbk/arch_1_94422.arc,536990128,136,1
/arcbk/arch_1_94427.arc,536990268,136,1
/arcbk/arch_1_94430.arc,536990352,136,1
/arcbk/arch_1_94431.arc,536990380,136,1
/arcbk/arch_1_94432.arc,536990408,136,1
/arcbk/arch_1_94433.arc,536990436,136,1
/arcbk/arch_1_94434.arc,536990464,136,1
/arcbk/arch_1_94435.arc,536990492,136,1
/arcbk/arch_1_94436.arc,536990520,136,1
/arcbk/arch_1_94437.arc,536990548,136,1
/arcbk/arch_1_94438.arc,536990576,136,1
/arcbk/arch_1_94439.arc,536990604,136,1
/arcbk/arch_1_94440.arc,536990632,136,1
/arcbk/arch_1_94441.arc,536990660,136,1
/arcbk/arch_1_94444.arc,2259388,136,1
/arcbk/arch_1_94497.arc,536987108,136,1
/arcbk/arch_1_94498.arc,536992256,136,1
/arcbk/arch_1_94499.arc,536992284,136,1
/arcbk/arch_1_94536.arc,536993320,136,1
/arcbk/arch_1_94537.arc,536993348,136,1
/arcbk/arch_1_94538.arc,536993376,136,1
/arcbk/arch_1_94539.arc,536993404,136,1
/arcbk/arch_1_94542.arc,536993488,136,1
/arcbk/arch_1_94543.arc,536993516,136,1
/arcbk/arch_1_94544.arc,536993544,136,1
/arcbk/arch_1_94545.arc,536993572,136,1
/arcbk/arch_1_94548.arc,1247324,136,1
/arcbk/arch_1_94578.arc,536994664,137,1
/arcbk/arch_1_94579.arc,536993156,137,1
/arcbk/arch_1_94580.arc,536994720,137,1
/arcbk/arch_1_94581.arc,536994748,137,1
/arcbk/arch_1_94582.arc,536994776,137,1
/arcbk/arch_1_94583.arc,536994804,137,1
/arcbk/arch_1_94584.arc,536994832,137,1
/arcbk/arch_1_94585.arc,536994860,137,1
/arcbk/arch_1_94586.arc,536994888,137,1
/arcbk/arch_1_94587.arc,536994916,137,1
/arcbk/arch_1_94588.arc,536994944,137,1
/arcbk/arch_1_94589.arc,536994972,137,1
/arcbk/arch_1_94590.arc,536995000,137,1
/arcbk/arch_1_94591.arc,536995028,137,1
/arcbk/arch_1_94592.arc,536995056,137,1
/arcbk/arch_1_94593.arc,536995084,137,1
/arcbk/arch_1_94594.arc,536995112,137,1
/arcbk/arch_1_94595.arc,536995140,137,1
/arcbk/arch_1_94598.arc,2822556,137,1
/arcbk/arch_1_94599.arc,536995252,137,1
/arcbk/arch_1_94643.arc,536996484,137,1
/arcbk/arch_1_94644.arc,536996512,137,1
/arcbk/arch_1_94645.arc,536996540,137,1
/arcbk/arch_1_94649.arc,1077752,137,1
/arcbk/arch_1_94650.arc,536996680,137,1
/arcbk/arch_1_94651.arc,536996708,137,1
/arcbk/arch_1_94678.arc,536997464,137,1
/arcbk/arch_1_94679.arc,536997492,137,1
/arcbk/arch_1_94680.arc,536997520,137,1
/arcbk/arch_1_94681.arc,536997036,137,1
/arcbk/arch_1_94682.arc,536997576,137,1
/arcbk/arch_1_94683.arc,536997604,137,1
/arcbk/arch_1_94684.arc,536997632,137,1
/arcbk/arch_1_94685.arc,536995612,137,1
/arcbk/arch_1_94686.arc,536997688,137,1
/arcbk/arch_1_94687.arc,536997716,137,1
/arcbk/arch_1_94688.arc,536997744,137,1
/arcbk/arch_1_94689.arc,536997772,137,1
/arcbk/arch_1_94690.arc,536997800,137,1
/arcbk/arch_1_94691.arc,536997828,137,1
/arcbk/arch_1_94692.arc,536997856,137,1
/arcbk/arch_1_94693.arc,536997884,137,1
/arcbk/arch_1_94694.arc,536997912,137,1
/arcbk/arch_1_94697.arc,1235280,137,1
/arcbk/arch_1_94725.arc,536998780,137,1
/arcbk/arch_1_94726.arc,536998296,137,1
/arcbk/arch_1_94727.arc,536998836,137,1
/arcbk/arch_1_94728.arc,536998864,137,1
/arcbk/arch_1_94729.arc,536998892,137,1
/arcbk/arch_1_94730.arc,536998408,137,1
/arcbk/arch_1_94731.arc,536998948,137,1
/arcbk/arch_1_94732.arc,536998976,137,1
/arcbk/arch_1_94733.arc,536999004,137,1
/arcbk/arch_1_94734.arc,536999032,137,1
/arcbk/arch_1_94735.arc,536999060,137,1
/arcbk/arch_1_94736.arc,536999088,137,1
/arcbk/arch_1_94737.arc,536999116,137,1
/arcbk/arch_1_94738.arc,536999144,137,1
/arcbk/arch_1_94741.arc,1335340,137,1
/arcbk/arch_1_94770.arc,537000040,137,1
/arcbk/arch_1_94771.arc,537000068,137,1
/arcbk/arch_1_94772.arc,537000096,137,1
/arcbk/arch_1_94773.arc,537000124,137,1
/arcbk/arch_1_94774.arc,537000152,137,1
/arcbk/arch_1_94777.arc,537000236,137,1
/arcbk/arch_1_94778.arc,537000264,137,1
/arcbk/arch_1_94779.arc,537000292,137,1
/arcbk/arch_1_94780.arc,537000320,137,1
/arcbk/arch_1_94781.arc,537000348,137,1
/arcbk/arch_1_94782.arc,537000376,137,1
/arcbk/arch_1_94783.arc,537000404,137,1
/arcbk/arch_1_94784.arc,537000432,137,1
/arcbk/arch_1_94785.arc,537000460,137,1
/arcbk/arch_1_94786.arc,537000488,137,1
/arcbk/arch_1_94787.arc,537000516,137,1
/arcbk/arch_1_94788.arc,537000544,137,1
/arcbk/arch_1_94792.arc,537000656,137,1
/arcbk/arch_1_94835.arc,537001860,137,1
/arcbk/arch_1_94836.arc,537001888,137,1
/arcbk/arch_1_94837.arc,536996284,137,1
/arcbk/arch_1_94838.arc,537001944,137,1
/arcbk/arch_1_94839.arc,537001972,137,1
/arcbk/arch_1_94840.arc,537002000,137,1
/arcbk/arch_1_94841.arc,537002028,137,1
/arcbk/arch_1_94842.arc,537002056,137,1
/arcbk/arch_1_94843.arc,537002084,137,1
/arcbk/arch_1_94844.arc,537002112,137,1
/arcbk/arch_1_94845.arc,537002140,137,1
/arcbk/arch_1_94846.arc,537002168,137,1
/arcbk/arch_1_94847.arc,537002196,137,1
/arcbk/arch_1_94850.arc,537002280,137,1
/arcbk/arch_1_94851.arc,537002308,137,1
/arcbk/arch_1_94852.arc,537002336,137,1
/arcbk/arch_1_94853.arc,537002532,138,1
/arcbk/arch_1_94854.arc,537002560,138,1
/arcbk/arch_1_94855.arc,537002588,138,1
/arcbk/arch_1_94858.arc,1496516,138,1
/arcbk/arch_1_94886.arc,537003456,138,1
/arcbk/arch_1_94887.arc,537003484,138,1
/arcbk/arch_1_94888.arc,537002488,138,1
/arcbk/arch_1_94889.arc,537003540,138,1
/arcbk/arch_1_94890.arc,537003568,138,1
/arcbk/arch_1_94891.arc,537003596,138,1
/arcbk/arch_1_94892.arc,537003624,138,1
/arcbk/arch_1_94893.arc,537003652,138,1
/arcbk/arch_1_94894.arc,537003680,138,1
/arcbk/arch_1_94895.arc,537003708,138,1
/arcbk/arch_1_94896.arc,537003736,138,1
/arcbk/arch_1_94897.arc,537001716,138,1
/arcbk/arch_1_94898.arc,537003792,138,1
/arcbk/arch_1_94899.arc,537003820,138,1
/arcbk/arch_1_94900.arc,537003848,138,1
/arcbk/arch_1_94901.arc,537003876,138,1
/arcbk/arch_1_94902.arc,537003904,138,1
/arcbk/arch_1_94905.arc,1246392,138,1
/arcbk/arch_1_94932.arc,537004232,138,1
/arcbk/arch_1_94933.arc,537004772,138,1
/arcbk/arch_1_94934.arc,537004800,138,1
/arcbk/arch_1_94935.arc,537004828,138,1
/arcbk/arch_1_94936.arc,537004856,138,1
/arcbk/arch_1_94937.arc,537004884,138,1
/arcbk/arch_1_94940.arc,537002408,138,1
/arcbk/arch_1_94941.arc,537004996,138,1
/arcbk/arch_1_94942.arc,537005024,138,1
/arcbk/arch_1_94943.arc,537005052,138,1
/arcbk/arch_1_94944.arc,537005080,138,1
/arcbk/arch_1_94945.arc,537005108,138,1
/arcbk/arch_1_94946.arc,537005136,138,1
/arcbk/arch_1_94947.arc,537005164,138,1
/arcbk/arch_1_94948.arc,537005192,138,1
/arcbk/arch_1_94949.arc,537005220,138,1
/arcbk/arch_1_94950.arc,537005248,138,1
/arcbk/arch_1_94953.arc,1730124,138,1
/arcbk/arch_1_94955.arc,537005388,138,1
/arcbk/arch_1_94986.arc,537006256,138,1
/arcbk/arch_1_94987.arc,537006284,138,1
/arcbk/arch_1_94990.arc,537006368,138,1
/arcbk/arch_1_94991.arc,537006396,138,1
/arcbk/arch_1_94992.arc,537006424,138,1
/arcbk/arch_1_94993.arc,537006452,138,1
/arcbk/arch_1_94994.arc,537006480,138,1
/arcbk/arch_1_94995.arc,537006508,138,1
/arcbk/arch_1_94996.arc,537006536,138,1
/arcbk/arch_1_95074.arc,537008720,138,1
/arcbk/arch_1_95075.arc,537008748,138,1
/arcbk/arch_1_95076.arc,537008776,138,1
/arcbk/arch_1_95077.arc,537008804,138,1
/arcbk/arch_1_95089.arc,537009140,138,1
/arcbk/arch_1_95097.arc,537009364,138,1
/arcbk/arch_1_95110.arc,537008704,138,1
/arcbk/arch_1_95111.arc,537009756,138,1
/arcbk/arch_1_95112.arc,537009784,138,1
/arcbk/arch_1_95113.arc,537009812,138,1
/arcbk/arch_1_95114.arc,537009840,138,1
/arcbk/arch_1_95117.arc,1127376,138,1
/arcbk/arch_1_95146.arc,537005272,139,1
/arcbk/arch_1_95147.arc,537007860,139,1
/arcbk/arch_1_95148.arc,537004816,139,1
/arcbk/arch_1_95151.arc,537011044,139,1
/arcbk/arch_1_95152.arc,537004416,139,1
/arcbk/arch_1_95153.arc,537011100,139,1
/arcbk/arch_1_95154.arc,537011128,139,1
/arcbk/arch_1_95159.arc,537011268,139,1
/arcbk/arch_1_95160.arc,537011296,139,1
/arcbk/arch_1_95163.arc,1244568,139,1
/arcbk/arch_1_95189.arc,537012108,139,1
/arcbk/arch_1_95200.arc,537012416,139,1
/arcbk/arch_1_95201.arc,537010908,139,1
/arcbk/arch_1_95228.arc,537013200,139,1
/arcbk/arch_1_95244.arc,537013648,139,1
/arcbk/arch_1_95245.arc,537013676,139,1
/arcbk/arch_1_95390.arc,537017736,139,1
/arcbk/arch_1_95391.arc,537017764,139,1
/arcbk/arch_1_95417.arc,537018148,140,1
/arcbk/arch_1_95418.arc,537018688,140,1
/arcbk/arch_1_95419.arc,537018716,140,1
/arcbk/arch_1_95451.arc,537019612,140,1
